id,name,unit,region_name,indicator_topic,indicator_source,indicator_name,indicator_group,url,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
GH,Ghana,Millions of people,West Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/ghana,10.6191320419312,10.7594347000122,10.9036598205566,11.0511999130249,11.2005043029785,11.3508987426758,11.5016260147095,11.6523036956787,11.800555229187,11.9444122314453,12.0813245773315,12.2107038497925,12.3330583572388,12.4491634368896,12.55943775177,12.6643657684326,12.7639036178589,12.8578643798828,12.9464225769043,13.0297994613647,13.1081876754761,13.1817512512207,13.2506198883057
GH,Ghana,Millions of people,West Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/ghana,8.31962966918945,8.66217041015625,9.02086162567139,9.39558219909668,9.78603172302246,10.1911096572876,10.6117992401123,11.0479078292847,11.4980850219727,11.9594192504883,12.4307794570923,12.9110918045044,13.3999910354614,13.8970880508423,14.4031248092651,14.9184551239014,15.4428243637085,15.9757652282715,16.517219543457,17.0671710968018,17.6255664825439,18.1923007965088,18.767204284668
GM,Gambia,Current US$,West Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/gambia,1052423744.0,1044994880.0,924498560.0,878603328.0,1002694528.0,1077533952.0,1070665344.0,1273849088.0,1612943232.0,1487894528.0,1630446848.0,1409693568.0,1415004800.0,1375609472.0,1229461760.0,1354788608.0,1470006016.0,1498044544.0,1662275072.0,1806032384.0,1827634304.0,2089476480.0,2199311104.0
GM,Gambia,Millions of people,West Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/gambia,0.642180979251862,0.650815010070801,0.659830987453461,0.669586002826691,0.681267023086548,0.692934989929199,0.70449298620224,0.715978980064392,0.727393984794617,0.738839983940125,0.750272989273071,0.761695981025696,0.773029029369354,0.784258008003235,0.795364022254944,0.80630898475647,0.81707501411438,0.827654004096985,0.838034987449646,0.848212003707886,0.858184993267059,0.867935001850128,0.877453029155731
GM,Gambia,Millions of people,West Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/gambia,0.589663028717041,0.619679987430573,0.651517987251282,0.684607982635498,0.717306017875671,0.751268982887268,0.786527991294861,0.823136985301971,0.861177980899811,0.900720000267029,0.941875994205475,0.984667003154755,1.02909600734711,1.07506597042084,1.12248802185059,1.17128098011017,1.22142601013184,1.27291405200958,1.32572996616364,1.37986302375793,1.43530797958374,1.49201905727386,1.54997003078461
GN,Guinea,Current US$,West Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/guinea,2995361024.0,2829435904.0,2950198784.0,3446441728.0,3635458304.0,2937071616.0,4220053504.0,6281933824.0,6964178944.0,6716817408.0,6853390336.0,6785188864.0,7506984960.0,8374108160.0,8776777728.0,8790293504.0,8604089344.0,10324682752.0,10892742656.0,12424609792.0,15388011520.0,16923541504.0,18399739904.0
GN,Guinea,Millions of people,West Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/guinea,6.0894341468811,6.17719221115112,6.2663779258728,6.3588228225708,6.45550680160522,6.55732107162476,6.6661171913147,6.78279685974121,6.90552377700806,7.03155612945557,7.15891122817993,7.28698587417603,7.41697788238525,7.55129289627075,7.69290399551392,7.84240198135376,8.00030136108398,8.16532135009766,8.33543682098389,8.50778675079346,8.6801700592041,8.85179328918457,9.02270603179932
GN,Guinea,Millions of people,West Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/guinea,2.71911191940308,2.79394698143005,2.87096691131592,2.95102500915527,3.03472208976746,3.12242388725281,3.21531105041504,3.31393003463745,3.41761803627014,3.52496790885925,3.63525891304016,3.74818396568298,3.86449098587036,3.98532199859619,4.11260509490967,4.24913120269775,4.39562320709229,4.55185508728027,4.71717119216919,4.89039278030396,5.07065582275391,5.25786685943604,5.45242500305176
GQ,Equatorial Guinea,Current US$,Central Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/equatorial-guinea,1178883328.0,1694957696.0,2086501376.0,2753558272.0,4774440448.0,7205504512.0,10086529024.0,13071719424.0,19749896192.0,15027795968.0,16298541056.0,21329395712.0,22388344832.0,21948833792.0,21765453824.0,13185497088.0,11237706752.0,12196608000.0,13097012224.0,11417277440.0,10036353024.0,11981332480.0,13730043904.0
GQ,Equatorial Guinea,Millions of people,Central Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/equatorial-guinea,0.312736988067627,0.314556002616882,0.3160580098629,0.317389011383057,0.318679988384247,0.320042014122009,0.321395009756088,0.322609007358551,0.323525011539459,0.324028998613358,0.323947012424469,0.323267996311188,0.321963995695114,0.330069988965988,0.337895005941391,0.345376014709473,0.352549999952316,0.359434992074966,0.366012990474701,0.372296005487442,0.378289997577667,0.383989989757538,0.389403998851776
GQ,Equatorial Guinea,Millions of people,Central Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/equatorial-guinea,0.301586002111435,0.325206011533737,0.350349009037018,0.377222001552582,0.406136989593506,0.437274992465973,0.470822006464005,0.50671797990799,0.544893026351929,0.585081994533539,0.627156972885132,0.671021997928619,0.716629028320313,0.753675997257233,0.79152899980545,0.830012977123261,0.868939995765686,0.908254027366638,0.947880983352661,0.987807989120483,1.02798998355865,1.06835997104645,1.10888302326202
GW,Guinea Bissau,Current US$,West Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/guinea-bissau,362698880.0,380101440.0,408638592.0,464477344.0,531241504.0,586795648.0,591839488.0,695614656.0,864136768.0,825824512.0,849050112.0,1098379392.0,1050076160.0,1109699968.0,1135543552.0,1152500864.0,1244730752.0,1469459840.0,1705479040.0,1464372096.0,1469609344.0,1612511872.0,1749630080.0
GW,Guinea Bissau,Millions of people,West Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/guinea-bissau,0.792644023895264,0.803319990634918,0.814872980117798,0.827250003814697,0.840297996997833,0.853949010372162,0.868158996105194,0.882992029190063,0.898503005504608,0.914776980876923,0.931806027889252,0.949585020542145,0.968011021614075,0.986863017082214,1.00584197044373,1.02472698688507,1.04342603683472,1.06194698810577,1.08027398586273,1.0984400510788,1.11646199226379,1.13431096076965,1.15195095539093
GW,Guinea Bissau,Millions of people,West Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/guinea-bissau,0.450585007667542,0.464192003011703,0.478650003671646,0.493952006101608,0.510047018527985,0.526889026165009,0.544510006904602,0.562965989112854,0.582337975502014,0.602671027183533,0.62407398223877,0.646569013595581,0.670127987861633,0.694631993770599,0.719901978969574,0.745799005031586,0.772271990776062,0.799336016178131,0.826994001865387,0.85528302192688,0.884231984615326,0.913828015327454,0.944058001041412
KE,Kenya,Current US$,East Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/kenya,12608177152.0,12983226368.0,13102940160.0,14904453120.0,16095233024.0,18739030016.0,25811531776.0,31958177792.0,35895144448.0,37021507584.0,40000114688.0,41954955264.0,50412752896.0,61671186432.0,68285399040.0,70120275968.0,74815496192.0,82035826688.0,92226732032.0,100458348544.0,102427369472.0,108603506688.0,116550295552.0
KE,Kenya,Millions of people,East Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/kenya,25.1942977905273,25.7798347473145,26.3747615814209,26.9810848236084,27.6005420684814,28.2348346710205,28.883861541748,29.5470886230469,30.2227153778076,30.9090747833252,31.6034832000732,32.3032379150391,33.0071983337402,33.7126922607422,34.4166374206543,35.1165046691895,35.810733795166,36.4985160827637,37.1790733337402,37.8519515991211,38.5166397094727,39.1720085144043,39.8171463012695
KE,Kenya,Millions of people,East Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/kenya,6.25618505477905,6.54164791107178,6.83924722671509,7.14976692199707,7.47438907623291,7.81345415115356,8.16818904876709,8.53882122039795,8.92570114135742,9.32812976837158,9.74666881561279,10.1836013793945,10.6394290924072,11.1141576766968,11.6076135635376,12.1197557449341,12.6508340835571,13.2013473510742,13.7718048095703,14.3628377914429,14.975058555603,15.6088438034058,16.2646255493164
KM,Comoros,Current US$,East Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/comoros,422304320.0,455204448.0,506909664.0,656361344.0,761850432.0,787338560.0,836185920.0,794622144.0,911967872.0,901711936.0,907093696.0,1021746944.0,1016486784.0,1116240384.0,1149883904.0,966127424.0,1012555840.0,1076242944.0,1179335424.0,1184057088.0,1211216896.0,1297032832.0,1378363904.0
KM,Comoros,Millions of people,East Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/comoros,0.390064001083374,0.40004101395607,0.410073012113571,0.420217990875244,0.430581003427505,0.441134005784988,0.451884001493454,0.462821990251541,0.473953992128372,0.485269993543625,0.49676701426506,0.508448004722595,0.520292997360229,0.532229006290436,0.544188976287842,0.556089997291565,0.567911028862,0.57963901758194,0.591255009174347,0.60275000333786,0.614113986492157,0.625324010848999,0.636352002620697
KM,Comoros,Millions of people,East Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/comoros,0.152292996644974,0.155846998095512,0.159406006336212,0.162992998957634,0.166647002100945,0.170493006706238,0.174540996551514,0.178798004984856,0.183274999260902,0.187981992959976,0.192925006151199,0.19812099635601,0.203575000166893,0.209270998835564,0.215195998549461,0.221333995461464,0.227689996361732,0.234273001551628,0.241091996431351,0.248160004615784,0.255486994981766,0.263083010911942,0.270954012870789
LR,Liberia,Current US$,West Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/liberia,644944256.0,637808640.0,686682880.0,529063488.0,643917952.0,706232576.0,815419840.0,949000000.0,1100999936.0,1155000064.0,1292000000.0,2398197760.0,2721479936.0,2802164736.0,1722495360.0,2128038016.0,2594700288.0,2971501824.0,3136790272.0,3018301440.0,3239980544.0,4542202368.0,5016303616.0
LR,Liberia,Millions of people,West Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/liberia,1.60579097270966,1.65489101409912,1.68405199050903,1.70267295837402,1.72459602355957,1.75941097736359,1.80958294868469,1.87092697620392,1.93815505504608,2.00314903259277,2.06039190292358,2.10863494873047,2.15001511573792,2.18665504455566,2.22183799743652,2.25790596008301,2.29521298408508,2.33295297622681,2.37087392807007,2.40844702720642,2.4452919960022,2.48143601417542,2.51704001426697
LR,Liberia,Millions of people,West Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/liberia,1.2787309885025,1.3362410068512,1.37881100177765,1.41356003284454,1.45181798934937,1.50181901454926,1.56625497341156,1.64200496673584,1.72483801841736,1.80837905406952,1.8877329826355,1.96153199672699,2.03154802322388,2.09963607788086,2.16889905929565,2.24171495437622,2.31860995292664,2.39895296096802,2.48264193534851,2.56927299499512,2.65856099128723,2.75064611434937,2.84582304954529
LS,Lesotho,Current US$,Southern Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/lesotho,783689600.0,701905856.0,672906368.0,973032256.0,1233270144.0,1318365312.0,1406914688.0,1820771584.0,1870667264.0,1865968768.0,2385943552.0,2787939584.0,2438269440.0,2254694912.0,2395009536.0,2184119808.0,2230648832.0,2364039680.0,2418960896.0,2398079488.0,2288775680.0,2170593024.0,2326411776.0
LS,Lesotho,Millions of people,Southern Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/lesotho,1.50341105461121,1.50750398635864,1.51049602031708,1.51266503334045,1.51433002948761,1.51579403877258,1.51709794998169,1.52033698558807,1.52403604984283,1.52868497371674,1.53453600406647,1.54172599315643,1.55273199081421,1.56471002101898,1.57710194587708,1.58949899673462,1.60179305076599,1.61403405666351,1.62590897083282,1.63730800151825,1.64812505245209,1.65827095508575,1.66771399974823
LS,Lesotho,Millions of people,Southern Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/lesotho,0.365287989377975,0.378450989723206,0.391815990209579,0.405431985855103,0.419398009777069,0.433748990297318,0.448563992977142,0.4619500041008,0.475894004106522,0.490523993968964,0.506015002727509,0.522440016269684,0.537195980548859,0.552650988101959,0.56868302822113,0.585146009922028,0.602028012275696,0.619305014610291,0.637100994586945,0.655373990535736,0.674091994762421,0.693231999874115,0.712786972522736
LY,Libya,Current US$,North Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/libya,37760004096.0,32943724544.0,21415993344.0,25746126848.0,33426616320.0,47694094336.0,54640775168.0,56630095872.0,73837346816.0,50807615488.0,68973658112.0,31999000576.0,79759237120.0,51895848960.0,24262395904.0,17215782912.0,18563131392.0,30211422208.0,41432104960.0,39496986624.0,19209838592.0,32352378880.0,48773001216.0
LY,Libya,Millions of people,North Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/libya,1.26464796066284,1.2784069776535,1.29181301593781,1.3046840429306,1.31673502922058,1.32765901088715,1.33782696723938,1.34707403182983,1.35395705699921,1.35660898685455,1.35398602485657,1.34538805484772,1.33187198638916,1.31626296043396,1.3023020029068,1.29247605800629,1.28759503364563,1.28656494617462,1.28759300708771,1.28813004493713,1.28640198707581,1.28207504749298,1.27575302124023
LY,Libya,Millions of people,North Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/libya,4.09110307693481,4.16215896606445,4.23570203781128,4.3112678527832,4.388023853302,4.46502876281738,4.54360818862915,4.62328815460205,4.69912099838257,4.76444387435913,4.81515407562256,4.84811305999756,4.86638593673706,4.87970685958862,4.90180587768555,4.94247913360596,5.00565814971924,5.08805084228516,5.18336296081543,5.28173398971558,5.37577104568481,5.46359777450562,5.54709911346436
MA,Morocco,Current US$,North Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/morocco,38858579968.0,39459667968.0,42238435328.0,52064149504.0,59625906176.0,62342963200.0,68640956416.0,79040970752.0,92506955776.0,92897320960.0,93217210368.0,101370789888.0,98265800704.0,106825596928.0,110080770048.0,101179310080.0,103311900672.0,109682753536.0,118096199680.0,119870734336.0,114601689088.0,129247608832.0,134217482240.0
MA,Morocco,Millions of people,North Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/morocco,13.4626817703247,13.5222091674805,13.5787496566772,13.6337013244629,13.6881742477417,13.6814155578613,13.6609363555908,13.6405544281006,13.6226081848145,13.6109037399292,13.6063365936279,13.6099081039429,13.619441986084,13.6314172744751,13.6394376754761,13.6397275924683,13.6307878494263,13.6138782501221,13.5890617370605,13.5572557449341,13.5191192626953,13.4745416641235,13.4232006072998
MA,Morocco,Millions of people,North Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/morocco,15.3869390487671,15.6596231460571,15.9336175918579,16.2102355957031,16.4911117553711,16.8396549224854,17.2084102630615,17.5853271484375,17.9742469787598,18.3789920806885,18.8033027648926,19.2489147186279,19.7143478393555,20.1933517456055,20.6786441802979,21.1635932922363,21.6459980010986,22.1257019042969,22.6027431488037,23.0778999328613,23.5515995025635,24.0229606628418,24.4906520843506
MG,Madagascar,Current US$,East Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/madagascar,3767477248.0,4445865472.0,4175662592.0,5277368320.0,3991263744.0,5011585536.0,5413446656.0,8659588096.0,11076283392.0,10023996416.0,10250149888.0,9892684800.0,11578977280.0,12423558144.0,12522958848.0,11323023360.0,11848614912.0,13176312832.0,13760032768.0,14104664064.0,13056080896.0,13970564096.0,15317142528.0
MG,Madagascar,Millions of people,East Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/madagascar,11.4906349182129,11.8068962097168,12.1274271011353,12.4520225524902,12.7805051803589,13.0531806945801,13.3247623443604,13.5950403213501,13.8635520935059,14.1308498382568,14.3963031768799,14.6598138809204,14.9215250015259,15.1823043823242,15.4433145523071,15.7052946090698,15.9683046340942,16.2318706512451,16.4955253601074,16.7586135864258,17.0205459594727,17.2810249328613,17.5397834777832
MG,Madagascar,Millions of people,East Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/madagascar,4.27617120742798,4.45403623580933,4.63769006729126,4.82711791992188,5.02249193191528,5.2835431098938,5.55550622940063,5.83848285675049,6.13291692733765,6.43827104568481,6.75533723831177,7.08413505554199,7.42504787445068,7.77884197235107,8.14648628234863,8.52879333496094,8.92624568939209,9.33902454376221,9.76728534698486,10.2110290527344,10.6702518463135,11.1450805664063,11.6356287002563
ML,Mali,Current US$,West Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/mali,2954129408.0,3465305856.0,3889757952.0,4703504384.0,5444474368.0,6245031424.0,6899799552.0,8145694720.0,9750823936.0,10181021696.0,10678749184.0,12978107392.0,12449913856.0,13214152704.0,14368638976.0,13106091008.0,14022177792.0,15360290816.0,17078608896.0,17280983040.0,17490657280.0,18995118080.0,20682334208.0
ML,Mali,Millions of people,West Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/mali,7.85767221450806,8.00970363616943,8.16981029510498,8.33786773681641,8.51324081420898,8.6954288482666,8.88441753387451,9.07896041870117,9.27429485321045,9.46510219573975,9.64815807342529,9.82200622558594,9.98828315734863,10.1506185531616,10.3141269683838,10.4823122024536,10.6559448242188,10.8337116241455,11.014386177063,11.1961040496826,11.3775444030762,11.5584983825684,11.7394371032715
ML,Mali,Millions of people,West Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/mali,3.11001801490784,3.28355407714844,3.46911907196045,3.66725993156433,3.87866497039795,4.10333395004272,4.34264612197876,4.59664583206177,4.86392116546631,5.14149522781372,5.42692708969116,5.71898317337036,6.01838684082031,6.32719898223877,6.64871883392334,6.98559284210205,7.33889198303223,7.70826816558838,8.0933198928833,8.4930362701416,8.90663623809814,9.33408641815186,9.77586841583252
MR,Mauritania,Current US$,North Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/mauritania,1293654016.0,1295539072.0,1324426240.0,1563074816.0,1831136128.0,2183855360.0,3109772544.0,3342737408.0,3978425856.0,3670517248.0,4343665152.0,5179689472.0,6720839168.0,7331167744.0,6615473152.0,6181756928.0,6414120960.0,6824679424.0,7349877248.0,7887203840.0,8108116992.0,9948911616.0,10497745920.0
MR,Mauritania,Millions of people,North Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/mauritania,1.67732501029968,1.71305203437805,1.73886394500732,1.76388299465179,1.78828597068787,1.81235194206238,1.8358279466629,1.85872399806976,1.88138198852539,1.90440797805786,1.92792201042175,1.95204794406891,1.9763970375061,2.00046610832214,2.02371311187744,2.04564189910889,2.06610608100891,2.08527803421021,2.1033239364624,2.12051701545715,2.1370530128479,2.15296506881714,2.16820693016052
MR,Mauritania,Millions of people,North Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/mauritania,1.03203403949738,1.07767701148987,1.1343640089035,1.19323396682739,1.25453698635101,1.31836795806885,1.3848249912262,1.45394098758698,1.52615904808044,1.60187995433807,1.68162095546722,1.76562404632568,1.85384202003479,1.94570398330688,2.04020690917969,2.13669896125793,2.23491191864014,2.33490610122681,2.43674397468567,2.54063200950623,2.64671397209167,2.75494599342346,2.86517095565796
MU,Mauritius,Current US$,East Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/mauritius,4567272448.0,4613700096.0,4841310208.0,5816594944.0,6578840576.0,6488742912.0,6731539968.0,7792071680.0,9990356992.0,9128843264.0,10003671040.0,11518518272.0,11668696064.0,12129626112.0,12803438592.0,11692286976.0,12232469504.0,13259347968.0,14181929984.0,14045802496.0,10926823424.0,11953976320.0,12762158080.0
MU,Mauritius,Millions of people,East Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/mauritius,0.679440021514893,0.6858029961586,0.691682994365692,0.697167992591858,0.702381014823914,0.707397997379303,0.712296009063721,0.717042982578278,0.721553027629852,0.725690007209778,0.729371011257172,0.732554018497467,0.735323011875153,0.737838983535767,0.740366995334625,0.743079006671906,0.745792984962463,0.748440027236938,0.750927984714508,0.753078997135162,0.754783987998962,0.755994975566864,0.756756007671356
MU,Mauritius,Millions of people,East Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/mauritius,0.505704998970032,0.508113980293274,0.510128974914551,0.511825978755951,0.513296008110046,0.514604985713959,0.515802025794983,0.516867995262146,0.51774001121521,0.518333971500397,0.518584012985229,0.518468976020813,0.518047988414764,0.517450988292694,0.516852021217346,0.516376972198486,0.516339004039764,0.516698002815247,0.517386972904205,0.518289029598236,0.519330024719238,0.52047997713089,0.521772027015686
MW,Malawi,Current US$,Southern Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/malawi,3150376960.0,3101595648.0,3495591168.0,3209166848.0,3476331264.0,3655889920.0,3998309376.0,4432937472.0,5321012736.0,6191125504.0,6959657472.0,8004003328.0,7857639424.0,7208734208.0,8267814400.0,8903493632.0,7350922752.0,8787372032.0,9714631680.0,10867859456.0,11666169856.0,12361324544.0,12256541696.0
MW,Malawi,Millions of people,Southern Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/malawi,9.71412181854248,9.97683525085449,10.2373504638672,10.5016136169434,10.7791566848755,11.0767288208008,11.3955335617065,11.7323551177979,12.0840625762939,12.4443302154541,12.8095140457153,13.1784801483154,13.5519418716431,13.9304761886597,14.3152227401733,14.7069072723389,15.1052989959717,15.5095138549805,15.918794631958,16.3321704864502,16.7488555908203,17.1681098937988,17.5896739959717
MW,Malawi,Millions of people,Southern Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/malawi,1.6620500087738,1.71902799606323,1.77636098861694,1.83507299423218,1.89688098430634,1.96298205852509,2.0337278842926,2.10861396789551,2.18717098236084,2.27027201652527,2.35758090019226,2.44913792610168,2.54536294937134,2.64667105674744,2.75361490249634,2.86669993400574,2.98627591133118,3.11259007453918,3.24593305587769,3.38657307624817,3.53483605384827,3.69108104705811,3.85579395294189
MZ,Mozambique,Current US$,Southern Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/mozambique,5016452608.0,4766919168.0,5031520256.0,5597375488.0,6831796224.0,7723857920.0,8312085504.0,9366727680.0,11494816768.0,10911684608.0,10154238976.0,14381552640.0,16257028096.0,16974314496.0,17716090880.0,15950979072.0,11936993280.0,13219079168.0,14845400064.0,15390030848.0,14028811264.0,17252970496.0,18867533824.0
MZ,Mozambique,Millions of people,Southern Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/mozambique,12.8102922439575,13.1465129852295,13.5017442703247,13.8731908798218,14.2558298110962,14.6462621688843,15.0440845489502,15.4510059356689,15.8026857376099,16.1543579101563,16.5117473602295,16.874792098999,17.2427616119385,17.6159286499023,17.9934253692627,18.3750896453857,18.760440826416,19.149787902832,19.5420532226563,19.935884475708,20.3307552337646,20.7261219024658,21.1215763092041
MZ,Mozambique,Millions of people,Southern Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/mozambique,5.25739479064941,5.44224500656128,5.63791418075562,5.84340715408325,6.05687522888184,6.27680778503418,6.50337791442871,6.73738098144531,7.04407215118408,7.36970615386963,7.70965719223022,8.06421184539795,8.43384456634521,8.81844425201416,9.21895694732666,9.63560199737549,10.069034576416,10.5190458297729,10.9866199493408,11.4729375839233,11.9784393310547,12.5035419464111,13.0487489700317
NE,Niger,Current US$,West Africa,National Account,AfDB Data portal,GDP (current US$),Social and Economic,/aep/country/niger,1717703552.0,1880693888.0,2144636032.0,2639891968.0,2897003520.0,3369007360.0,3646726144.0,4283547392.0,5403362304.0,5397122048.0,5718587392.0,8667405312.0,9208250368.0,10143228928.0,10934458368.0,9667589120.0,10395944960.0,11181104128.0,12938691584.0,12990336000.0,13998432256.0,15163540480.0,16981269504.0
NE,Niger,Millions of people,West Africa,Population,AfDB Data portal,Rural population (millions of people),Social and Economic,/aep/country/niger,9.5153694152832,9.85791110992432,10.2218952178955,10.600022315979,10.9943313598633,11.40651512146,11.8373193740845,12.287148475647,12.7570571899414,13.2481241226196,13.7612571716309,14.2973937988281,14.8569965362549,15.4399003982544,16.0425395965576,16.6643829345703,17.3053493499756,17.9659023284912,18.6466827392578,19.3485336303711,20.0720558166504,20.8172931671143,21.5840015411377
NE,Niger,Millions of people,West Africa,Population,AfDB Data portal,Urban population (millions of people),Social and Economic,/aep/country/niger,1.83760404586792,1.91406500339508,1.98410701751709,2.05684804916382,2.13268089294434,2.21193408966064,2.29474496841431,2.38119006156921,2.47146797180176,2.56578898429871,2.66432094573975,2.76724195480347,2.87463688850403,2.9864718914032,3.10567903518677,3.23258304595947,3.3676381111145,3.51144504547119,3.66469192504883,3.82815790176392,4.00263786315918,4.18887615203857,4.38762903213501
